match_id,season,match_date,venue,city,team1,team2,toss_winner,toss_decision,innings1_team,innings2_team,innings1_runs,innings2_runs,match_total_runs,impact_player_era_flag,team1_batting_first_flag,team2_batting_first_flag,team1_won_toss_flag,team2_won_toss_flag,team1_chasing_flag,team2_chasing_flag,toss_decision_bat_flag,toss_decision_field_flag,team1_runs_avg_last5,team1_wickets_lost_avg_last5,team1_powerplay_avg_last5,team1_death_avg_last5,team1_runs_conceded_avg_last5,team2_runs_avg_last5,team2_wickets_lost_avg_last5,team2_powerplay_avg_last5,team2_death_avg_last5,team2_runs_conceded_avg_last5,venue_avg_runs,venue_avg_powerplay,venue_avg_death,venue_avg_wickets,venue_runs_avg_last10,venue_powerplay_avg_last10,venue_death_avg_last10,venue_wickets_avg_last10
1216529,2020,2020-10-11,sheikh zayed stadium,Abu Dhabi,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,162,166.0,328.0,0,1,0,1,0,0,1,1,0,186.0,5.2,48.2,59.0,155.6,189.8,5.4,51.2,60.4,153.0,156.97619047619048,45.0,43.523809523809526,5.238095238095238,162.5,43.6,50.3,6.0
1216530,2020,2020-11-01,dubai international cricket stadium,,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,191,131.0,322.0,0,1,0,0,1,0,1,0,1,149.4,6.6,37.6,47.6,139.4,167.8,4.0,50.2,40.8,168.0,156.375,46.31944444444444,43.06944444444444,5.875,145.6,47.6,35.6,5.6
1216531,2020,2020-10-15,sharjah cricket stadium,,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Kings XI Punjab,171,177.0,348.0,0,1,0,1,0,0,1,1,0,153.4,5.4,43.2,48.6,160.0,167.6,5.8,47.8,36.8,192.6,153.5,46.5,40.90909090909091,5.886363636363637,189.7,53.1,58.7,6.1
1216532,2020,2020-09-29,sheikh zayed stadium,Abu Dhabi,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,field,Sunrisers Hyderabad,Delhi Capitals,162,147.0,309.0,0,1,0,0,1,0,1,0,1,168.8,7.0,54.2,47.8,163.6,141.4,7.0,47.4,37.4,147.6,156.97619047619048,45.0,43.523809523809526,5.238095238095238,156.97619047619048,45.0,43.523809523809526,5.238095238095238
1216533,2020,2020-10-19,sheikh zayed stadium,Abu Dhabi,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,Rajasthan Royals,125,126.0,251.0,0,1,0,1,0,0,1,1,0,163.2,4.6,44.6,46.4,169.2,152.4,7.8,42.0,42.4,175.0,156.97619047619048,45.0,43.523809523809526,5.238095238095238,160.4,44.0,44.8,5.6
1216534,2020,2020-09-21,dubai international cricket stadium,,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,163,153.0,316.0,0,1,0,0,1,0,1,0,1,154.8,6.2,58.8,43.2,149.6,176.8,6.4,57.6,48.8,169.4,156.375,46.31944444444444,43.06944444444444,5.875,156.375,46.31944444444444,43.06944444444444,5.875
1216535,2020,2020-10-31,dubai international cricket stadium,,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Delhi Capitals,Mumbai Indians,110,111.0,221.0,0,1,0,0,1,0,1,0,1,155.2,7.2,46.2,39.0,181.4,158.4,3.4,50.2,37.4,156.8,156.375,46.31944444444444,43.06944444444444,5.875,154.5,52.1,41.1,5.4
1216536,2020,2020-10-29,dubai international cricket stadium,,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Kolkata Knight Riders,Chennai Super Kings,172,178.0,350.0,0,1,0,0,1,0,1,0,1,137.4,7.4,36.6,38.8,142.6,147.0,5.2,39.6,44.0,143.8,156.375,46.31944444444444,43.06944444444444,5.875,152.6,53.9,36.1,5.5
1216537,2020,2020-10-30,sheikh zayed stadium,Abu Dhabi,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,Kings XI Punjab,Rajasthan Royals,185,186.0,371.0,0,1,0,0,1,0,1,0,1,156.4,4.2,48.6,39.4,152.4,160.2,5.0,47.0,37.8,163.2,156.97619047619048,45.0,43.523809523809526,5.238095238095238,147.0,42.0,36.5,5.1
1216538,2020,2020-10-04,sharjah cricket stadium,,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,Sunrisers Hyderabad,208,174.0,382.0,0,1,0,1,0,0,1,1,0,165.8,6.0,48.0,48.8,146.8,156.6,6.2,44.4,48.4,155.4,153.5,46.5,40.90909090909091,5.886363636363637,153.5,46.5,40.90909090909091,5.886363636363637
1216539,2020,2020-09-25,dubai international cricket stadium,,Delhi Capitals,Chennai Super Kings,Chennai Super Kings,field,Delhi Capitals,Chennai Super Kings,175,131.0,306.0,0,1,0,0,1,0,1,0,1,143.8,7.4,52.0,39.2,155.6,159.2,5.2,43.4,50.2,161.2,156.375,46.31944444444444,43.06944444444444,5.875,156.375,46.31944444444444,43.06944444444444,5.875
1216540,2020,2020-10-12,sharjah cricket stadium,,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Kolkata Knight Riders,194,112.0,306.0,0,1,0,1,0,0,1,1,0,147.2,6.0,44.4,41.4,168.2,172.0,6.6,46.0,52.2,165.2,153.5,46.5,40.90909090909091,5.886363636363637,200.7,54.8,61.3,6.3
1216541,2020,2020-10-25,sheikh zayed stadium,Abu Dhabi,Mumbai Indians,Rajasthan Royals,Mumbai Indians,bat,Mumbai Indians,Rajasthan Royals,195,196.0,391.0,0,1,0,1,0,0,1,1,0,166.4,3.2,50.4,37.6,146.8,153.6,5.6,43.2,43.8,155.8,156.97619047619048,45.0,43.523809523809526,5.238095238095238,137.4,38.1,32.6,4.9
1216542,2020,2020-10-08,dubai international cricket stadium,,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kings XI Punjab,201,132.0,333.0,0,1,0,1,0,0,1,1,0,159.0,6.0,44.8,43.8,164.0,184.6,4.2,53.0,47.0,175.4,156.375,46.31944444444444,43.06944444444444,5.875,163.0,44.1,50.3,5.2
1216543,2020,2020-10-14,dubai international cricket stadium,,Delhi Capitals,Rajasthan Royals,Delhi Capitals,bat,Delhi Capitals,Rajasthan Royals,161,148.0,309.0,0,1,0,1,0,0,1,1,0,183.4,5.4,50.2,59.0,162.6,145.6,8.0,37.0,46.2,173.4,156.375,46.31944444444444,43.06944444444444,5.875,160.2,41.7,47.9,6.4
1216544,2020,2020-10-25,dubai international cricket stadium,,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Chennai Super Kings,145,150.0,295.0,0,1,0,1,0,0,1,1,0,159.6,3.4,46.2,54.2,136.4,143.4,6.4,35.2,46.6,148.6,156.375,46.31944444444444,43.06944444444444,5.875,154.6,51.0,39.5,5.9
1216545,2020,2020-09-26,sheikh zayed stadium,Abu Dhabi,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Kolkata Knight Riders,142,145.0,287.0,0,1,0,1,0,0,1,1,0,172.4,7.8,56.4,47.0,166.8,174.2,5.4,45.2,52.8,177.4,156.97619047619048,45.0,43.523809523809526,5.238095238095238,156.97619047619048,45.0,43.523809523809526,5.238095238095238
1216546,2020,2020-10-20,dubai international cricket stadium,,Delhi Capitals,Kings XI Punjab,Delhi Capitals,bat,Delhi Capitals,Kings XI Punjab,164,167.0,331.0,0,1,0,1,0,0,1,1,0,177.6,5.6,49.6,52.6,153.6,158.4,5.8,47.0,36.8,181.6,156.375,46.31944444444444,43.06944444444444,5.875,160.1,40.4,51.8,5.9
1237177,2020,2020-11-05,dubai international cricket stadium,,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,Delhi Capitals,200,143.0,343.0,0,1,0,0,1,0,1,0,1,147.4,3.8,48.4,35.8,147.0,138.8,7.4,43.6,34.4,168.6,156.375,46.31944444444444,43.06944444444444,5.875,153.8,47.3,38.4,5.5
1237178,2020,2020-11-06,sheikh zayed stadium,Abu Dhabi,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,131,132.0,263.0,0,1,0,0,1,0,1,0,1,133.2,5.6,42.8,31.0,135.0,152.2,3.8,60.2,22.6,136.0,156.97619047619048,45.0,43.523809523809526,5.238095238095238,170.5,53.5,48.0,4.3
1237180,2020,2020-11-08,sheikh zayed stadium,Abu Dhabi,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,Sunrisers Hyderabad,189,172.0,361.0,0,1,0,1,0,0,1,1,0,134.6,8.0,39.4,31.2,175.2,147.4,4.2,58.2,24.0,131.4,156.97619047619048,45.0,43.523809523809526,5.238095238095238,157.7,50.1,44.5,4.7
1237181,2020,2020-11-10,dubai international cricket stadium,,Delhi Capitals,Mumbai Indians,Delhi Capitals,bat,Delhi Capitals,Mumbai Indians,156,157.0,313.0,0,1,0,1,0,0,1,1,0,145.4,6.8,45.2,36.2,170.8,164.2,4.8,50.6,51.4,152.8,156.375,46.31944444444444,43.06944444444444,5.875,158.6,47.4,42.6,6.0
1254058,2021,2021-04-09,"ma chidambaram stadium, chepauk, chennai",Chennai,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Mumbai Indians,Royal Challengers Bangalore,159,160.0,319.0,0,1,0,0,1,0,1,0,1,156.6,4.8,51.0,41.8,144.8,142.4,6.6,40.4,38.6,144.6,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555
1254059,2021,2021-04-10,wankhede stadium,Mumbai,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,Delhi Capitals,188,190.0,378.0,0,1,0,0,1,0,1,0,1,144.2,4.2,43.2,39.0,142.4,150.4,6.2,42.6,36.8,158.4,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,168.3,49.7,48.0,5.5
1254060,2021,2021-04-11,"ma chidambaram stadium, chepauk, chennai",Chennai,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,Sunrisers Hyderabad,187,177.0,364.0,0,1,0,0,1,0,1,0,1,158.0,7.0,42.0,48.8,135.8,159.0,3.8,57.6,29.2,144.0,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555
1254062,2021,2021-04-13,"ma chidambaram stadium, chepauk, chennai",Chennai,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,152,142.0,294.0,0,1,0,0,1,0,1,0,1,155.2,5.6,50.2,38.2,144.0,178.6,6.6,48.6,50.8,154.2,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555
1254063,2021,2021-04-14,"ma chidambaram stadium, chepauk, chennai",Chennai,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Royal Challengers Bangalore,Sunrisers Hyderabad,149,143.0,292.0,0,1,0,0,1,0,1,0,1,145.4,7.0,40.4,40.6,146.4,150.6,4.4,49.2,32.0,155.2,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555
1254064,2021,2021-04-15,wankhede stadium,Mumbai,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,Rajasthan Royals,147,150.0,297.0,0,1,0,0,1,0,1,0,1,166.4,5.0,51.2,38.2,173.8,176.8,5.4,53.6,43.0,189.6,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,180.1,52.6,44.9,5.4
1254066,2021,2021-04-17,"ma chidambaram stadium, chepauk, chennai",Chennai,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,Sunrisers Hyderabad,150,137.0,287.0,0,1,0,1,0,0,1,1,0,163.4,7.4,51.0,45.8,150.4,155.0,5.2,47.6,39.0,161.0,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555
1254067,2021,2021-04-18,"ma chidambaram stadium, chepauk, chennai",Chennai,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Kolkata Knight Riders,204,166.0,370.0,0,1,0,1,0,0,1,1,0,142.4,7.4,39.0,42.8,141.8,168.2,6.8,50.4,44.4,157.6,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555,155.6,46.6,40.6,7.7
1254069,2021,2021-04-19,wankhede stadium,Mumbai,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,188,143.0,331.0,0,1,0,0,1,0,1,0,1,155.4,3.6,42.8,34.6,153.2,176.0,5.6,49.4,45.2,187.8,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,171.9,44.4,45.8,5.8
1254070,2021,2021-04-20,"ma chidambaram stadium, chepauk, chennai",Chennai,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,Mumbai Indians,Delhi Capitals,137,138.0,275.0,0,1,0,1,0,0,1,1,0,163.6,6.8,52.0,45.4,147.6,176.0,5.0,53.8,43.6,172.4,161.16666666666666,51.19444444444444,42.638888888888886,6.430555555555555,160.7,48.1,43.6,7.2
1254072,2021,2021-04-21,wankhede stadium,Mumbai,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,Kolkata Knight Riders,220,202.0,422.0,0,1,0,0,1,0,1,0,1,163.0,5.0,42.4,42.2,152.8,171.6,6.6,51.0,46.4,168.4,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,167.2,43.7,47.4,6.6
1254073,2021,2021-04-22,wankhede stadium,Mumbai,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,Royal Challengers Bangalore,177,181.0,358.0,0,1,0,0,1,0,1,0,1,165.4,7.0,47.4,46.6,186.4,159.2,6.8,42.0,51.4,150.8,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,165.6,43.1,48.3,6.6
1254075,2021,2021-04-24,wankhede stadium,Mumbai,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,133,134.0,267.0,0,1,0,0,1,0,1,0,1,177.6,7.6,50.4,44.4,176.8,163.6,8.2,40.6,48.4,185.6,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,171.7,46.0,44.6,6.0
1254076,2021,2021-04-25,wankhede stadium,Mumbai,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,Royal Challengers Bangalore,191,122.0,313.0,0,1,0,1,0,0,1,1,0,171.4,4.8,44.4,46.0,158.8,165.0,5.4,45.8,45.4,155.4,173.4857142857143,50.05714285714286,46.864285714285714,5.9071428571428575,177.1,47.7,47.8,6.1
1254078,2021,2021-04-26,narendra modi stadium,Ahmedabad,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,Kolkata Knight Riders,123,126.0,249.0,0,1,0,0,1,0,1,0,1,154.8,5.8,41.6,41.4,154.8,166.0,8.0,44.4,40.6,177.4,179.2058823529412,53.30882352941177,46.72058823529411,6.088235294117647,179.2058823529412,53.30882352941177,46.72058823529411,6.088235294117647
1254079,2021,2021-04-27,narendra modi stadium,Ahmedabad,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,Delhi Capitals,171,170.0,341.0,0,1,0,0,1,0,1,0,1,163.2,5.8,52.4,43.2,167.2,165.8,5.2,48.6,41.0,165.4,179.2058823529412,53.30882352941177,46.72058823529411,6.088235294117647,179.2058823529412,53.30882352941177,46.72058823529411,6.088235294117647
1254080,2021,2021-04-28,arun jaitley stadium,Delhi,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Chennai Super Kings,171,173.0,344.0,0,1,0,1,0,0,1,1,0,150.0,6.6,48.2,39.0,159.0,178.8,5.4,43.2,53.6,152.6,180.21621621621625,56.48648648648648,48.12162162162162,5.986486486486487,147.9,51.2,43.2,6.5
1254081,2021,2021-04-29,arun jaitley stadium,Delhi,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Rajasthan Royals,Mumbai Indians,171,172.0,343.0,0,1,0,0,1,0,1,0,1,164.2,7.2,42.4,49.6,174.0,145.8,7.8,42.4,37.6,141.8,180.21621621621625,56.48648648648648,48.12162162162162,5.986486486486487,156.3,50.3,44.3,5.8
1254082,2021,2021-04-29,narendra modi stadium,Ahmedabad,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Kolkata Knight Riders,Delhi Capitals,154,156.0,310.0,0,1,0,0,1,0,1,0,1,153.8,7.8,42.8,37.0,166.6,168.6,4.6,49.0,45.2,168.2,179.2058823529412,53.30882352941177,46.72058823529411,6.088235294117647,179.2058823529412,53.30882352941177,46.72058823529411,6.088235294117647
1254083,2021,2021-04-30,narendra modi stadium,Ahmedabad,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,Royal Challengers Bangalore,179,145.0,324.0,0,1,0,0,1,0,1,0,1,135.2,6.4,39.8,37.6,136.6,165.4,5.2,50.4,43.6,169.4,179.2058823529412,53.30882352941177,46.72058823529411,6.088235294117647,179.2058823529412,53.30882352941177,46.72058823529411,6.088235294117647
1254084,2021,2021-05-01,arun jaitley stadium,Delhi,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,Mumbai Indians,218,219.0,437.0,0,1,0,0,1,0,1,0,1,175.8,4.6,46.6,48.2,148.8,148.4,6.6,44.0,39.6,144.0,180.21621621621625,56.48648648648648,48.12162162162162,5.986486486486487,161.0,49.4,42.3,5.1
1254085,2021,2021-05-02,arun jaitley stadium,Delhi,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajasthan Royals,Sunrisers Hyderabad,220,165.0,385.0,0,1,0,0,1,0,1,0,1,155.0,6.6,40.0,46.0,164.2,149.8,5.6,46.2,42.0,155.8,180.21621621621625,56.48648648648648,48.12162162162162,5.986486486486487,171.8,49.1,48.8,4.9
1254086,2021,2021-05-02,narendra modi stadium,Ahmedabad,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,Delhi Capitals,166,167.0,333.0,0,1,0,0,1,0,1,0,1,149.8,5.8,44.4,43.0,144.2,161.8,4.6,49.4,39.4,161.4,179.2058823529412,53.30882352941177,46.72058823529411,6.088235294117647,179.2058823529412,53.30882352941177,46.72058823529411,6.088235294117647
1254087,2021,2021-09-20,"zayed cricket stadium, abu dhabi",Abu Dhabi,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Kolkata Knight Riders,92,94.0,186.0,0,1,0,1,0,0,1,1,0,164.6,5.2,48.2,45.0,176.6,156.2,7.6,42.8,44.8,167.4,154.6875,50.5,37.375,5.8125,154.6875,50.5,37.375,5.8125
1254088,2021,2021-10-08,"zayed cricket stadium, abu dhabi",Abu Dhabi,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,Mumbai Indians,Sunrisers Hyderabad,235,193.0,428.0,0,1,0,1,0,0,1,1,0,125.2,6.0,46.6,29.6,136.2,135.4,6.4,41.8,37.6,136.8,154.6875,50.5,37.375,5.8125,154.7,43.9,43.3,5.6
1254089,2021,2021-10-02,"zayed cricket stadium, abu dhabi",Abu Dhabi,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,Rajasthan Royals,189,190.0,379.0,0,1,0,0,1,0,1,0,1,168.4,5.4,46.2,52.4,163.2,167.8,6.6,45.0,47.6,164.4,154.6875,50.5,37.375,5.8125,139.0,44.3,33.2,5.6
1254090,2021,2021-10-03,sharjah cricket stadium,Sharjah,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,Punjab Kings,164,158.0,322.0,0,1,0,1,0,0,1,1,0,142.2,6.6,46.8,36.8,138.0,155.4,5.6,40.2,41.6,154.8,153.5,46.5,40.90909090909091,5.886363636363637,134.9,41.5,36.2,6.5
1254091,2021,2021-09-30,sharjah cricket stadium,Sharjah,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Sunrisers Hyderabad,Chennai Super Kings,134,139.0,273.0,0,1,0,0,1,0,1,0,1,151.4,6.0,42.2,43.8,164.2,175.2,5.2,46.8,50.6,170.6,153.5,46.5,40.90909090909091,5.886363636363637,135.6,43.8,30.9,6.0
1254092,2021,2021-09-28,sharjah cricket stadium,Sharjah,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,field,Delhi Capitals,Kolkata Knight Riders,127,130.0,257.0,0,1,0,0,1,0,1,0,1,157.2,3.6,49.6,37.4,149.2,140.8,4.2,51.2,28.0,139.6,153.5,46.5,40.90909090909091,5.886363636363637,139.8,44.5,31.1,5.5
1254093,2021,2021-10-05,sharjah cricket stadium,Sharjah,Rajasthan Royals,Mumbai Indians,Mumbai Indians,field,Rajasthan Royals,Mumbai Indians,90,94.0,184.0,0,1,0,0,1,0,1,0,1,161.8,6.6,52.8,37.8,169.2,133.6,7.2,43.6,37.4,149.4,153.5,46.5,40.90909090909091,5.886363636363637,135.8,40.5,39.2,6.8
1254094,2021,2021-10-07,dubai international cricket stadium,Dubai,Chennai Super Kings,Punjab Kings,Punjab Kings,field,Chennai Super Kings,Punjab Kings,134,139.0,273.0,0,1,0,0,1,0,1,0,1,158.6,5.0,50.0,45.4,158.0,153.8,5.6,42.2,37.8,154.2,156.375,46.31944444444444,43.06944444444444,5.875,147.5,48.6,39.1,5.6
1254095,2021,2021-10-06,"zayed cricket stadium, abu dhabi",Abu Dhabi,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Sunrisers Hyderabad,Royal Challengers Bangalore,141,137.0,278.0,0,1,0,0,1,0,1,0,1,134.0,6.8,38.2,39.6,137.2,146.0,6.4,50.6,37.2,133.8,154.6875,50.5,37.375,5.8125,158.3,47.1,41.3,5.2
1254096,2021,2021-09-23,"zayed cricket stadium, abu dhabi",Abu Dhabi,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,Mumbai Indians,Kolkata Knight Riders,155,159.0,314.0,0,1,0,0,1,0,1,0,1,159.0,6.4,44.8,43.2,163.0,141.8,6.2,42.6,35.8,145.0,154.6875,50.5,37.375,5.8125,154.6875,50.5,37.375,5.8125
1254097,2021,2021-09-25,"zayed cricket stadium, abu dhabi",Abu Dhabi,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,field,Delhi Capitals,Rajasthan Royals,154,121.0,275.0,0,1,0,0,1,0,1,0,1,154.0,3.2,50.2,34.8,152.4,177.4,6.0,45.6,48.6,166.8,154.6875,50.5,37.375,5.8125,154.6875,50.5,37.375,5.8125
1254098,2021,2021-09-26,"zayed cricket stadium, abu dhabi",Abu Dhabi,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,Chennai Super Kings,171,172.0,343.0,0,1,0,1,0,0,1,1,0,133.2,4.8,46.2,25.4,132.0,179.0,4.4,46.6,56.4,160.8,154.6875,50.5,37.375,5.8125,154.6875,50.5,37.375,5.8125
1254099,2021,2021-09-28,"zayed cricket stadium, abu dhabi",Abu Dhabi,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,Mumbai Indians,135,137.0,272.0,0,1,0,0,1,0,1,0,1,155.2,6.2,40.6,46.4,148.6,158.6,6.6,52.0,41.4,173.8,154.6875,50.5,37.375,5.8125,154.6875,50.5,37.375,5.8125
1254100,2021,2021-09-27,dubai international cricket stadium,Dubai,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Rajasthan Royals,Sunrisers Hyderabad,164,167.0,331.0,0,1,0,1,0,0,1,1,0,166.2,5.4,43.4,46.6,161.4,142.2,5.6,39.6,41.8,155.4,156.375,46.31944444444444,43.06944444444444,5.875,152.2,44.8,39.9,6.8
1254101,2021,2021-10-08,dubai international cricket stadium,Dubai,Delhi Capitals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Delhi Capitals,Royal Challengers Bangalore,164,166.0,330.0,0,1,0,0,1,0,1,0,1,138.2,6.0,42.2,40.0,130.0,155.0,5.6,49.8,41.6,143.2,156.375,46.31944444444444,43.06944444444444,5.875,141.7,45.5,35.6,5.8
1254102,2021,2021-10-01,dubai international cricket stadium,Dubai,Kolkata Knight Riders,Punjab Kings,Punjab Kings,field,Kolkata Knight Riders,Punjab Kings,165,168.0,333.0,0,1,0,0,1,0,1,0,1,141.6,4.6,51.6,29.6,140.4,157.6,5.6,40.8,44.2,150.8,156.375,46.31944444444444,43.06944444444444,5.875,155.0,50.3,36.8,6.1
1254103,2021,2021-09-29,dubai international cricket stadium,Dubai,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Rajasthan Royals,Royal Challengers Bangalore,149,153.0,302.0,0,1,0,0,1,0,1,0,1,172.2,5.6,43.2,50.8,168.2,145.8,7.0,43.2,42.0,142.2,156.375,46.31944444444444,43.06944444444444,5.875,154.0,45.8,41.7,6.4
1254104,2021,2021-09-19,dubai international cricket stadium,Dubai,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,Mumbai Indians,156,136.0,292.0,0,1,0,1,0,0,1,1,0,198.0,4.6,50.0,63.6,171.4,161.8,5.8,47.2,45.2,159.2,156.375,46.31944444444444,43.06944444444444,5.875,154.9,44.5,41.6,6.0
1254105,2021,2021-09-22,dubai international cricket stadium,Dubai,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,Delhi Capitals,134,139.0,273.0,0,1,0,1,0,0,1,1,0,147.4,6.2,50.6,37.6,162.4,165.8,3.6,54.8,36.0,164.6,156.375,46.31944444444444,43.06944444444444,5.875,163.8,46.4,44.9,7.0
1254106,2021,2021-10-07,sharjah cricket stadium,Sharjah,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Kolkata Knight Riders,Rajasthan Royals,171,85.0,256.0,0,1,0,0,1,0,1,0,1,148.8,5.4,48.2,33.6,147.4,142.8,6.4,49.6,32.6,151.4,153.5,46.5,40.90909090909091,5.886363636363637,129.7,45.3,33.4,6.5
1254107,2021,2021-09-25,sharjah cricket stadium,Sharjah,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Punjab Kings,Sunrisers Hyderabad,125,120.0,245.0,0,1,0,0,1,0,1,0,1,156.6,5.0,43.8,46.6,150.8,145.6,6.2,47.0,39.4,160.4,153.5,46.5,40.90909090909091,5.886363636363637,138.3,47.2,27.7,5.0
1254108,2021,2021-09-26,dubai international cricket stadium,Dubai,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,Mumbai Indians,165,111.0,276.0,0,1,0,0,1,0,1,0,1,137.2,7.6,46.6,38.2,158.2,162.6,5.8,45.0,45.8,167.2,156.375,46.31944444444444,43.06944444444444,5.875,158.9,43.9,45.0,6.5
