match_id,team,bat_runs_avg_last5,bat_balls_avg_last5,bat_fours_avg_last5,bat_sixes_avg_last5,bowl_wickets_avg_last5,bowl_runs_conceded_avg_last5,bowl_dotballs_avg_last5,xi_player_count
1178394,Sunrisers Hyderabad,8.525,6.625,0.45,0.375,0.35,16.15,1.7750000000000001,11
1178395,Delhi Capitals,16.55,12.6,1.55,0.65,0.42500000000000004,13.475000000000001,4.275,11
1178395,Royal Challengers Bangalore,15.475,12.25,1.475,0.475,0.4,17.125,4.25,11
1178396,Kolkata Knight Riders,12.485714285714286,9.342857142857142,1.2857142857142858,0.4857142857142857,0.34285714285714286,17.342857142857145,3.5142857142857147,11
1178396,Rajasthan Royals,16.25,11.7,1.55,0.575,0.625,17.925,4.05,11
1178397,Kings XI Punjab,14.288888888888888,10.466666666666667,1.2444444444444445,0.5777777777777778,0.5333333333333333,14.666666666666666,3.5555555555555554,11
1178397,Sunrisers Hyderabad,16.2,11.540000000000001,1.46,0.6,0.52,14.4,3.56,11
1178398,Chennai Super Kings,13.466666666666667,12.555555555555555,1.311111111111111,0.5333333333333333,0.4666666666666667,8.88888888888889,5.777777777777778,11
1178398,Kolkata Knight Riders,19.94,12.819999999999999,1.6199999999999999,1.26,0.28,14.86,4.5,11
1178399,Kings XI Punjab,16.625,12.125,1.4,0.725,0.425,12.625,4.1,11
1178399,Mumbai Indians,18.714285714285715,12.885714285714286,1.7142857142857142,0.9142857142857144,0.31428571428571433,11.257142857142856,4.514285714285714,11
1178400,Chennai Super Kings,15.52,13.36,1.42,0.56,0.42000000000000004,10.2,5.46,11
1178400,Rajasthan Royals,15.533333333333335,11.31111111111111,1.511111111111111,0.5333333333333333,0.4666666666666667,16.688888888888886,3.888888888888889,11
1178401,Delhi Capitals,18.325,14.125,1.975,0.575,0.5,11.05,5.125,11
1178401,Kolkata Knight Riders,17.075,11.7,1.25,1.075,0.25,13.625,4.3500000000000005,11
1178402,Mumbai Indians,19.6,14.2,1.8,0.875,0.3,10.075,5.15,11
1178402,Rajasthan Royals,15.4,12.02,1.46,0.44000000000000006,0.36,14.38,4.1,11
1178403,Kings XI Punjab,18.0,12.88,1.56,0.72,0.6599999999999999,16.22,4.18,11
1178403,Royal Challengers Bangalore,14.866666666666667,11.11111111111111,1.3333333333333333,0.5777777777777778,0.5111111111111112,18.244444444444444,3.6666666666666665,11
1178404,Chennai Super Kings,15.64,13.64,1.1800000000000002,0.62,0.45999999999999996,10.440000000000001,5.32,11
1178404,Kolkata Knight Riders,18.979999999999997,12.819999999999999,1.6,1.1800000000000002,0.3,14.52,5.12,11
1178405,Delhi Capitals,13.7,10.54,1.5,0.4,0.6599999999999999,14.34,3.7600000000000002,11
1178405,Sunrisers Hyderabad,19.775,13.7,1.875,0.725,0.35,10.75,4.4,11
1178406,Mumbai Indians,19.514285714285712,14.62857142857143,2.0,0.6571428571428571,0.39999999999999997,11.0,5.285714285714286,11
1178406,Royal Challengers Bangalore,15.066666666666666,11.266666666666667,1.4666666666666666,0.4444444444444444,0.4,18.6,3.5999999999999996,11
1178407,Kings XI Punjab,16.333333333333332,11.733333333333333,1.2888888888888888,0.8,0.5111111111111111,12.777777777777779,3.933333333333333,11
1178407,Rajasthan Royals,13.279999999999998,9.36,1.4,0.48,0.45999999999999996,14.280000000000001,3.3200000000000003,11
1178408,Chennai Super Kings,10.909090909090908,9.581818181818182,1.1090909090909091,0.30909090909090914,0.509090909090909,11.763636363636364,3.9454545454545453,11
1178408,Sunrisers Hyderabad,15.11111111111111,11.777777777777779,1.4444444444444444,0.4444444444444444,0.4,12.355555555555556,4.177777777777778,11
1178409,Delhi Capitals,13.959999999999999,10.8,1.48,0.42000000000000004,0.72,12.819999999999999,3.8,11
1178409,Mumbai Indians,17.575,12.775,1.6,0.775,0.45,13.8,4.6499999999999995,11
1178410,Kolkata Knight Riders,18.46666666666667,12.577777777777778,1.5333333333333332,1.1777777777777778,0.35555555555555557,15.11111111111111,5.177777777777778,11
1178410,Royal Challengers Bangalore,16.428571428571427,11.857142857142858,1.6,0.5142857142857143,0.5428571428571428,16.4,3.4285714285714284,11
1178411,Mumbai Indians,15.52727272727273,11.272727272727273,1.1636363636363638,0.8181818181818182,0.5636363636363636,15.036363636363637,3.9272727272727277,11
1178411,Rajasthan Royals,14.311111111111112,11.044444444444444,1.2666666666666666,0.35555555555555557,0.5555555555555556,17.08888888888889,3.3111111111111113,11
1178412,Delhi Capitals,13.180000000000001,10.78,1.28,0.33999999999999997,0.68,12.7,3.84,11
1178412,Kings XI Punjab,17.51111111111111,12.622222222222224,1.3111111111111111,0.8888888888888888,0.5111111111111111,13.600000000000001,4.2444444444444445,11
1178413,Kolkata Knight Riders,23.428571428571427,16.02857142857143,2.0,1.4285714285714286,0.37142857142857144,10.485714285714286,6.542857142857143,11
1178413,Sunrisers Hyderabad,12.657142857142857,10.314285714285715,1.4000000000000001,0.2571428571428572,0.4857142857142857,14.342857142857143,3.857142857142857,11
1178414,Chennai Super Kings,15.909090909090908,13.30909090909091,1.3454545454545455,0.5454545454545454,0.5818181818181819,13.545454545454545,4.909090909090909,11
1178414,Royal Challengers Bangalore,19.4,12.8,1.7333333333333334,0.8444444444444444,0.4666666666666667,17.133333333333333,3.688888888888889,11
1178415,Delhi Capitals,14.9,11.98,1.52,0.38,0.6399999999999999,13.36,4.18,11
1178415,Rajasthan Royals,12.6,10.022222222222222,1.1333333333333333,0.2888888888888889,0.5333333333333333,16.866666666666667,3.111111111111111,11
1178416,Chennai Super Kings,11.1,10.239999999999998,1.06,0.27999999999999997,0.76,12.9,4.18,11
1178416,Sunrisers Hyderabad,15.02222222222222,12.355555555555556,1.3555555555555554,0.37777777777777777,0.4222222222222222,12.488888888888889,4.288888888888889,11
1178417,Kings XI Punjab,15.7,11.3,1.1400000000000001,0.86,0.52,15.62,3.84,11
1178417,Royal Challengers Bangalore,18.09090909090909,12.52727272727273,1.5272727272727273,0.8545454545454546,0.32727272727272727,17.29090909090909,4.036363636363636,11
1178418,Kolkata Knight Riders,18.6,13.579999999999998,1.56,1.0799999999999998,0.36,12.78,5.58,11
1178418,Rajasthan Royals,16.275,12.225,1.7,0.3,0.47500000000000003,14.725,3.65,11
1178419,Chennai Super Kings,11.85,9.6,1.175,0.4,0.75,15.2,3.525,11
1178419,Mumbai Indians,19.933333333333334,13.222222222222221,1.5777777777777777,1.1555555555555557,0.6444444444444444,14.733333333333333,4.488888888888889,11
1178420,Rajasthan Royals,18.933333333333334,13.299999999999999,2.033333333333333,0.4666666666666666,0.3333333333333333,13.433333333333332,4.166666666666667,11
1178420,Sunrisers Hyderabad,13.618181818181819,11.290909090909091,1.2,0.32727272727272727,0.4727272727272727,13.381818181818181,3.8909090909090907,11
1178421,Delhi Capitals,14.779999999999998,11.2,1.4600000000000002,0.42000000000000004,0.62,14.66,3.6,11
1178421,Royal Challengers Bangalore,18.4,12.375,1.725,0.8,0.42500000000000004,17.0,3.7249999999999996,11
1178422,Kolkata Knight Riders,17.6,12.257142857142856,1.457142857142857,1.0857142857142856,0.5428571428571428,14.657142857142857,4.885714285714286,11
1178422,Mumbai Indians,19.29090909090909,13.490909090909092,1.5272727272727273,1.018181818181818,0.7090909090909091,14.363636363636363,4.5636363636363635,11
1178423,Kings XI Punjab,19.0,12.9,1.575,1.1,0.45,14.975,4.525,11
1178423,Sunrisers Hyderabad,13.8,10.82,1.1199999999999999,0.32,0.62,14.940000000000001,3.18,11
1178424,Rajasthan Royals,13.0,8.75,1.45,0.35,0.6499999999999999,23.549999999999997,2.5,11
1178424,Royal Challengers Bangalore,16.88888888888889,11.68888888888889,1.4444444444444444,0.8,0.48888888888888893,16.866666666666667,3.5999999999999996,11
